rollback_dt,jdb_id,service_fee,逾期天数,逾期金额,逾期债务数,最小利率,最大利率,首笔借款当前是否逾期,是否首次逾期,历史借款次数含展期,历史借款次数不含展期,历史非逾期还款次数,历史逾期还款次数,前14天外呼数,前14天接通数,前14天接通时长
1,1215594900804812805,4.76,143,869.08,1,0,0,,是,2,2,1,10,7,4,43
1,1019625283335966721,0.09,602,145677.7,32,18,24,,,375,294,307,26,2,0,0
1,1208038898622476289,199,133,98752.47,16,0,24,是,是,33,33,35,1,0,0,0
1,1207369445022842885,88.88,69,26581.34,4,0,2,,是,57,57,67,3,0,0,0
1,1205867838166740994,23.77,228,3843.71,1,0,0,,是,2,2,1,5,7,2,37
1,1203086241105391619,1138.79,70,22763.24,16,6,24,是,,16,16,27,14,0,0,0
1,1202304678713311238,1341.4,75,26817.17,1,0,0,,,24,4,9,7,7,1,21
1,1201920968113467396,258.46,80,5167.32,2,0,15,,,16,10,9,5,0,0,0
1,1200794438893256709,1757.64,78,132761.12,3,0,15,,,90,90,137,23,7,5,19
1,913820647459618825,0.04,1006,2148.36,2,24,24,,是,5,5,3,1,1,0,0
1,913820647459618825,0.04,1005,2148.48,2,24,24,,是,5,5,3,0,1,0,0
1,907385066915573768,9.99,910,1490.97,1,0,0,,,5,5,3,2,1,0,0
1,889231538510577666,19.26,46,385.19,1,15.4,15.4,,,105,70,20,82,1,1,8
1,1197180004916473858,125.7,167,30224.02,2,0,1,,,56,39,52,7,7,0,0
1,1196909922357297156,7.49,51,9696.34,4,0,15,,,111,70,246,9,0,0,0
1,1196538028252676098,120.6,49,26235.74,3,0,15,,,46,41,44,5,0,0,0
1,863129455898353672,0.42,1047,17884.97,10,0,24,,,171,40,31,3,1,1,3
1,845176590001197056,494.58,1163,7062.84,2,24,24,,是,10,10,7,2,1,1,16
1,835112036756062215,121.34,935,2426.14,2,24,24,,,35,19,15,2,1,1,21
1,821386650046124038,337.74,1050,6755.09,4,7,7,,,99,51,40,8,1,1,16
1,798323902974480392,0.87,957,1585.12,1,12,12,是,是,1,1,0,2,1,0,0
1,721697706657019996,91.51,46,1829.53,1,1,1,,,14,11,7,4,1,0,0
1,693620560286159347,317.89,408,8889.18,2,24,24,,,170,39,30,14,1,1,17
1,677466159385371135,370.49,733,7410.08,3,24,24,是,是,3,3,0,0,1,1,21
1,1194270090107764745,39.98,82,41379.79,4,12,12,,是,41,41,44,71,7,0,0
1,1194270090107764745,54.98,79,42403.86,4,12,12,,是,41,41,44,69,7,0,0
1,1194270090107764745,49.98,77,43351.91,4,12,12,,是,41,41,44,67,7,0,0
1,1194270090107764745,24.99,76,43825.35,4,12,12,,是,41,41,44,66,7,0,0
1,1194270090107764745,14.99,75,44098.6,4,12,12,,是,41,41,44,65,7,0,0
1,654347399619371780,375.35,759,7507.22,2,21,24,,是,7,7,4,1,1,1,20
1,629986545018857875,563.52,626,294696,12,1,24,,,290,181,203,1,1,0,0
1,1191864658026246145,350.29,86,54958.15,4,0,0,,是,40,40,35,5,0,0,0
1,618593994521559868,1.99,628,225480.59,94,0,24,,是,1755,1655,1993,71,1,0,0
1,1187352414630395912,39.98,79,37886.44,6,0,15,,是,103,55,71,25,0,0,0
1,618593994521559868,3.99,622,224933.35,94,0,24,,是,1755,1655,1993,70,1,0,0
1,11859593,9.99,814,163890.2,19,24,24,,,940,537,672,113,7,0,0
1,618290472881747962,247.88,1430,425773.05,19,1,24,,是,40,40,11,0,1,0,0
1,1182050464653324294,9.99,91,21443.03,1,15,15,,是,117,115,117,12,7,0,0
1,1182050464653324294,480.79,90,21428.96,1,15,15,,是,115,113,116,11,7,0,0
1,1182050464653324294,19.99,87,21786.68,1,15,15,,是,113,111,114,10,7,0,0
1,577828205629243291,196.68,468,3931.82,1,24,24,是,是,1,1,0,0,1,1,21
1,577072865757341109,30.98,47,147789.36,19,0,0,,是,28,28,4,2,1,1,21
1,562254488562678885,40.73,46,214040.87,21,0,0,,是,29,29,6,7,1,0,0
1,547388392711367132,1.26,815,67751.13,3,0,24,,,2417,2413,2620,301,1,0,0
1,1175470583865880580,200.65,166,44477.57,1,15,15,,是,80,80,78,0,7,3,18
1,547388392711367132,154.87,814,68795.94,3,0,24,,,2417,2413,2620,276,1,0,0
1,547388392711367132,5.31,813,68794.46,3,0,24,,,2417,2413,2620,258,1,0,0
1,537313906551386021,1231.09,1474,36376.33,24,0,24,,,75,57,29,15,1,1,2
1,535930278100168908,29.94,1662,598.8,3,0,0,是,是,3,3,0,0,1,1,21
1,1173941729506570247,55.04,135,92413.79,44,0,24,,,235,225,286,55,7,2,17
1,1172564549954387974,729.74,66,23840.33,2,5,12,,是,49,47,75,2,0,0,0
1,524561578222993905,23.89,47,14751.43,18,0,0,,是,33,33,7,4,1,0,0
1,1162690260690219012,69.74,143,7887.19,2,0,0,,,8,7,13,14,7,0,0
1,521384280158164826,23.85,92,952.39,1,20,20,,是,34,23,38,9,1,0,0
1,521384280158164826,7.17,91,1094.9,1,20,20,,是,34,23,38,8,1,0,0
1,520565920209738716,38.09,673,193322.86,13,15,24,,,1901,1769,1924,64,1,0,0
1,1153338276245880834,24.99,117,4757.7,2,15,24,,是,46,7,40,3,7,0,0
1,1152554488163155977,47.49,64,2462.62,1,0,0,,,25,16,22,5,0,0,0
1,520565920209738716,7.41,661,192442.63,14,11.1,24,,,1901,1769,1923,62,1,0,0
1,507621304205242796,142.85,786,88650.05,3,24,24,,,29,15,9,5,1,0,0
1,504049105551909058,254.83,47,5094.5,1,0,0,,是,2,2,1,0,1,0,0
1,502602329096377524,503.45,1668,267835.44,20,0,0,,是,52,52,20,26,1,0,0
1,1149006063974957056,106.62,83,25253.92,8,0,24,,是,109,64,86,3,7,1,13
1,1149006063974957056,158.77,82,28413.9,9,0,24,,是,109,64,86,2,7,1,13
1,500947422010334278,604.41,47,44023.3,8,0,0,是,是,10,10,0,4,1,1,4
1,1137467509629206536,190.86,50,3815.67,1,2,2,,是,10,10,9,13,0,0,0
1,500947422010334278,9.2,46,44107.87,8,0,0,是,是,10,10,0,3,1,1,4
1,1133023376395157513,700.88,304,1031627.01,15,0,24,,是,156,156,286,1,7,1,3
1,1133023376395157513,250.1,302,1008510.3,12,15,24,,是,153,153,266,0,7,1,3
1,1132341531856814086,37.57,115,1829.28,2,0,24,是,是,3,3,1,0,7,1,10
1,499570983422829096,129.43,1351,1848.5,2,24,24,,是,4,4,0,2,1,1,21
1,498810658134077903,0.49,1490,319189.1,52,0,24,,是,1792,1563,1659,49,1,1,21
1,498810658134077903,2.58,1488,319026.64,52,0,24,,是,1792,1563,1659,48,1,1,21
1,498810658134077903,0.06,1487,318920.98,52,0,24,,是,1792,1563,1659,47,1,1,21
1,1119308175598632967,153.52,57,3069.3,1,0,0,,是,5,5,7,0,0,0,0
1,498476155200936748,702.35,601,59270.07,7,24,24,,,94,74,64,5,1,0,0
1,497405824528967937,5.23,46,2842.31,1,0,0,,是,18,18,17,6,1,1,21
1,1108716754671988740,25,61,47157.13,5,0,15,,,493,431,629,44,7,5,77
1,496589172316990450,4975.11,1387,360584.11,30,0,0,,,78,78,57,37,1,0,0
1,496476144393003830,317.48,627,1187834.45,282,1,24,,,3725,1819,2150,294,1,1,9
1,1097944273753432072,0.6,380,2957.11,1,0,0,,是,22,9,24,5,7,7,85
1,1085602723522375684,410.61,542,8208.46,2,12,12,是,是,2,2,0,0,0,0,0
1,1076558628225253378,199.54,496,3988.95,1,24,24,,,8,5,3,3,7,2,31
1,496476144393003830,99.78,623,1187610.19,282,1,24,,,3725,1819,2150,292,1,1,9
1,1067438538137497603,508.63,46,23397.92,5,0,15,,,86,21,56,3,0,0,0
1,496476144393003830,61.49,622,1188840.19,282,1,24,,,3725,1819,2150,291,1,1,9
1,496367549836072450,3017.67,1617,146095.22,21,8,24,,是,1054,1054,886,361,1,1,5
1,1063105851583062022,200.5,140,62673.31,6,0,10,,是,181,178,272,0,7,0,0
1,1058463413723693057,150.18,68,6086.13,2,0,15,,,157,49,100,6,0,0,0
1,1057317857462792192,7.13,129,588.82,1,0,0,,,20,12,6,12,7,6,97
1,494389856856718571,55.71,743,22532.16,2,14,14,,,190,102,97,31,1,0,0
1,1055084531976990721,149.99,89,181417.61,6,0,15,,,653,580,871,35,0,0,0
1,1304646928255942659,14.26,47,21057.22,2,0,0,,是,3,3,1,22,1,1,20
1,1293503712915881985,7.13,48,18113.79,1,0,0,,是,4,4,5,18,1,0,0
1,1049788490989907976,47.62,286,11554.16,4,18,18,,,8,7,2,1,7,2,42
1,1283772996288249856,200,47,18379.84,2,0,0,,是,8,8,6,2,1,1,21
1,1281891195022213121,150.06,47,32558.87,2,0,1,,是,61,59,58,9,1,1,21
1,1047910091908407299,164.96,64,3297.28,1,24,24,是,,8,1,0,3,0,0,0
1,1046076886301491208,1026.13,65,99542.35,5,0,0,,是,21,21,16,0,0,0,0
1,1042819663286714368,51.37,66,1027.06,1,1,1,,,10,3,0,2,0,0,0
1,1042488486847791113,108.85,692,2176.2,1,0,0,是,是,1,1,0,0,0,0,0
1,1036294086165749768,532.14,114,144116.3,5,0,0,,,115,114,117,1,7,4,31
1,1278958896429400065,280.19,47,7018.01,2,0,1,,是,55,51,89,4,1,0,0
1,1277478330941046784,161.82,121,3234.43,1,0,0,是,是,1,1,0,0,1,0,0
1,1271979201112571907,210.91,84,4215.66,1,0,0,,是,3,3,2,0,1,1,17
1,1265545490359910402,83.23,159,1663.71,1,24,24,是,是,1,1,0,0,1,0,0
1,1179516208240607239,1381.12,49,27611.2,2,15.4,15.4,,是,16,14,14,0,1,0,0
1,1032051491638034438,29.99,59,107839.22,3,0,5,,,403,334,415,87,7,1,21
1,1032051491638034438,74.99,58,109293.18,3,0,5,,,401,332,413,85,7,1,21
1,1156647642692796423,232.38,91,37182.8,9,0,0,,,202,197,171,95,1,0,0
1,1032019455791558661,14.28,46,285.56,1,8,8,,,23,19,32,19,0,0,0
1,1030509569735876608,500.34,58,78566.44,3,0,15,,,899,463,563,34,0,0,0
1,1149779213339799554,9.99,46,31752.32,15,0,0,,,185,184,290,22,1,1,21
1,1142238102597611525,191.27,420,3823.46,1,0,0,是,是,1,1,0,0,1,0,0
1,1027924819531751427,149.99,55,73068.52,4,0,6,,,57,54,74,12,0,0,0
1,1132271415391629321,641.25,433,38991.84,8,0,24,,是,19,16,13,1,1,0,0
1,1120391641857732615,3979.01,92,105986.69,5,0,15,,,60,60,49,8,1,0,0
1,1110560088558366724,0.48,489,2647.17,1,24,24,,是,2,2,1,0,1,0,0
1,1050791088677142534,71.67,662,1433.58,1,24,24,是,是,1,1,0,0,1,1,21
1,1027963677149458433,586.2,709,11724.08,1,0,0,,是,4,4,3,0,1,1,17
1,1007199184048062470,0.24,630,1322.69,2,24,24,,是,3,3,2,19,7,0,0
1,1012317180848451584,37.35,771,747.18,2,0.1,24,是,是,2,2,0,0,1,1,21
1,1006973165265453058,49.99,216,58231.17,5,0,1,,是,253,247,291,3,7,3,13
1,1002574316899885065,71.28,667,1425.34,3,1,24,,,12,10,10,2,1,1,21
0,507682411808339169,,216,15994.74,2,15,15,,是,12,11,9,0,6,0,0
0,532547765315761549,,2011,71005,10,16.8,24,,是,21,21,11,4,0,0,0
0,1183405548217778182,,192,22413.83,3,0,15,,,50,50,161,1,6,0,0
0,618384796441491675,,168,7088,6,1,24,是,是,6,6,0,0,6,0,0
0,525417307368420416,,1941,2270.45,1,23,23,是,是,1,1,0,0,0,0,0
0,498882880890644799,,2036,7051.05,2,24,24,是,是,2,2,0,0,5,1,4
0,498777106822652976,,1913,1976846.73,53,0,24,,是,196,196,85,7,0,0,0
0,583238380104190468,,1909,6462.75,9,24,24,,是,24,24,14,0,0,0,0
0,533105581245188161,,1908,7234.99,7,0,24,是,是,7,7,0,0,0,0,0
0,515599996188985249,,1957,1086.3,1,24,24,,是,12,12,12,7,5,3,22
0,548847882954573985,,1929,8442.59,3,0,24,,是,13,13,5,11,5,0,0
0,543482005178522255,,1869,16052.96,15,1,24,,是,39,39,21,7,0,0,0
0,497353183027278317,,1892,3449.35,5,24,24,是,是,5,5,0,0,5,0,0
0,631252293809190375,,1829,6928.57,11,0,0,是,是,11,11,1,0,0,0,0
0,624445197549300959,,1814,8874.7,12,11,24,,是,25,25,7,0,0,0,0
0,520977530892775179,,1887,2632.98,4,0,0,是,是,4,4,0,0,5,0,0
0,625029952913647556,,1840,1088.87,2,2,2,是,是,2,2,0,0,5,0,0
0,497406187827005718,,1759,2637.63,5,0,5,是,是,5,5,0,0,0,0,0
0,645407735621989008,,1769,288.62,4,0,0,是,是,4,4,1,0,5,0,0
0,514793776243269063,,1729,4444.18,5,24,24,,是,18,18,5,6,0,0,0
0,654660784085066299,,1766,4322.66,2,24,24,是,是,2,2,0,0,5,0,0
0,511911271887503650,,1723,32774.82,26,24,24,,是,29,29,1,3,0,0,0
0,667014213377589322,,1716,48478.99,4,24,24,,是,9,9,10,1,0,0,0
0,651610435699193927,,1740,6406.81,3,24,24,,是,6,6,3,0,5,3,63
0,623639137578499080,,1683,5441.07,3,24,24,,是,63,63,17,69,0,0,0
0,531230254536253816,,1658,7564.56,2,0,0,,是,34,32,18,7,0,0,0
0,526350577312361770,,1729,1856.49,6,24,24,是,是,6,6,0,0,5,0,0
0,660886530348597503,,1615,20593.56,5,10,10,,是,21,21,26,0,0,0,0
0,653516487634043318,,1714,2123.52,2,23,23,是,是,2,2,0,0,5,0,0
0,655790979911621417,,1656,3372.87,1,24,24,,是,16,16,14,12,5,0,0
0,496012071610759940,,1478,2763.46,2,23,23,,是,4,4,3,0,5,0,0
0,547142281966886371,,1546,5724.88,5,0,0,,是,23,23,14,5,0,0,0
0,523840524706110719,,1504,5724.51,8,24,24,是,是,8,8,0,0,0,0,0
0,635912097448419019,,1502,3941.53,4,0,24,,是,8,8,4,0,0,0,0
0,556501091890198794,,1498,19826.88,3,0,0,,是,28,14,14,2,0,0,0
0,518399503071647906,,1495,10455.66,7,0,24,,是,28,28,5,15,0,0,0
0,527882085915540194,,1470,5895,3,24,24,,是,19,19,16,0,5,1,10
0,838017303747448836,,1206,3577,3,24,24,是,是,3,3,0,0,5,1,3
0,839092956433432585,,1194,1775.45,2,0,0,是,是,2,2,0,0,5,0,0
0,509025080174425814,,1463,27855.09,9,0,24,,是,124,65,66,30,0,0,0
0,508683090056235698,,1120,2079.12,2,24,24,,,6,6,0,5,5,0,0
0,826079245489881091,,1096,5157.15,2,0,0,,,11,6,2,2,5,0,0
0,610200886654135133,,1425,4348.77,4,0,24,,是,8,8,4,0,0,0,0
0,586186306107457262,,1425,4446.57,4,24,24,,是,10,10,4,2,0,0,0
0,617332054180234951,,1413,29287,33,0,24,,是,71,63,27,4,0,0,0
0,789542282167541764,,1083,3426.61,2,24,24,是,是,2,2,0,0,5,2,8
0,581487774855331402,,1407,8356.85,22,24,24,是,是,22,22,0,0,0,0,0
0,903245290209771524,,1080,2423.55,2,0,0,是,是,2,2,0,1,5,0,0
0,555842288026912512,,1390,29904.76,15,24,24,,,89,43,28,0,0,0,0
0,738319668808460424,,1070,3416.67,2,24,24,,是,10,5,3,0,5,0,0
0,908685231173627910,,1064,1695.54,2,24,24,是,是,2,2,0,0,5,0,0
0,555425379955498681,,1375,13306.78,7,24,24,,是,9,9,0,2,0,0,0
0,606512927790340311,,1372,4180.68,4,0,24,是,是,4,4,0,0,0,0,0
0,501292259657480183,,1364,1863.89,6,24,24,是,是,6,6,0,0,0,0,0
0,911258972537696265,,1059,2543.73,2,24,24,是,是,2,2,0,0,5,0,0
0,534077579407316759,,1361,10527.31,11,0,24,,是,31,28,21,0,0,0,0
0,515509327541936630,,1358,8426.69,7,24,24,,是,12,12,4,2,0,0,0
0,522517352576080227,,1346,2517.17,4,24,24,是,是,4,4,0,0,0,0,0
0,905939872823345158,,1058,1687.05,2,0,0,,是,10,8,6,0,5,5,33
0,906563012607836164,,1048,2532.95,2,24,24,,,10,10,4,4,5,0,0
0,627518956355578344,,1324,149514.37,27,12,24,,,252,120,89,18,0,0,0
0,521040480335985829,,1313,38959.62,29,0,24,,是,38,38,9,0,0,0,0
0,611186561540690744,,1310,5568.3,3,24,24,,是,7,7,4,0,0,0,0
0,621451310656395405,,1309,50256.55,13,0,24,,是,323,182,168,15,0,0,0
0,814631013253591048,,1023,10047.36,4,12,12,,,42,34,11,19,5,5,91
0,510891265467653145,,1303,10177.56,6,20,24,,是,20,14,9,0,0,0,0
0,885132446784241672,,1004,1656.54,2,24,24,是,是,2,2,0,0,5,2,25
0,514731285836654007,,1297,27017.95,23,0,24,,,72,31,8,0,0,0,0
0,808013683564167176,,1296,11230.93,2,24,24,,,53,17,15,1,0,0,0
0,634241096306242379,,1000,28524.88,1,24,24,是,是,1,1,0,0,5,0,0
0,561938830377474886,,1292,2660.15,3,24,24,,是,10,8,5,0,0,0,0
0,741248243681416512,,1288,11083.51,3,12,12,,是,12,9,6,0,0,0,0
0,521748139901698346,,818,12376.32,1,0,0,,,60,44,60,23,5,0,0
0,818849369187893257,,1272,9248.04,4,24,24,,,42,14,10,0,0,0,0
0,837642476385681413,,1262,14631.8,6,24,24,是,是,8,8,0,2,0,0,0
0,837672278824013830,,1262,13149.56,12,24,24,是,是,12,12,0,0,0,0,0
0,677682018397536720,,1259,6939.87,7,24,24,,是,15,15,6,4,0,0,0
0,839848038531821575,,1250,2718.4,3,24,24,是,是,3,3,0,0,0,0,0
0,511183857908090985,,1248,1810.55,2,0,0,是,是,4,2,0,0,0,0,0
0,842039390183059456,,1247,1816.46,2,24,24,是,是,2,2,0,0,0,0,0
0,827629778113622019,,1247,5443.47,3,24,24,是,是,3,3,0,0,0,0,0
0,625351190529444250,,1243,7431.27,7,0,24,,是,9,9,2,0,0,0,0
0,501860508727925182,,1241,1809.81,2,20,20,是,是,2,2,0,0,0,0,0
0,514158645547006408,,1241,8249.88,7,24,24,是,是,7,7,0,0,0,0,0
0,736567226680956948,,495,22429.41,3,24,24,,,22,11,72,3,5,0,0
0,670575690537620426,,439,6446.49,1,12,12,,,36,28,27,0,5,4,51
0,671320789219497910,,1235,36625.64,12,24,24,,是,22,14,2,0,0,0,0
0,848587564670472196,,1232,2713.27,2,24,24,是,是,2,2,0,0,0,0,0
0,526102400412607584,,241,9856.15,3,10,10,是,是,3,3,0,0,5,0,0
0,610864246214886954,,1226,11168.39,11,24,24,是,是,13,13,2,0,0,0,0
0,811948591185608706,,1225,13168.11,5,0,24,是,是,5,5,0,0,0,0,0
0,850795037913464841,,1224,2334.14,3,24,24,是,是,3,3,0,0,0,0,0
0,846010823317864457,,116,3226.6,1,2,2,,是,2,2,1,0,5,0,0
0,557524574975823342,,1220,5114.31,4,0,0,,是,14,12,8,0,0,0,0
0,1118588791372595205,,99,18288.57,3,0,0,,是,7,7,5,0,5,0,0
0,524696810532164550,,1218,5397.12,4,24,24,是,是,4,4,0,0,0,0,0
0,854659308183302152,,1215,2325.72,3,24,24,是,是,3,3,0,0,0,0,0
0,534089565368387156,,1210,1605.94,3,24,24,是,是,3,3,0,0,0,0,0
0,598928448441526923,,1479,1375.1,2,0,0,是,是,2,2,0,0,4,1,6
0,785484882259169286,,1203,7137.22,4,0,0,是,是,4,4,0,0,0,0,0
0,583033747821786276,,1431,6947.13,7,24,24,,,26,26,14,6,4,1,21
0,854375401835692041,,1199,2138.18,3,20,20,是,,9,3,0,0,0,0,0
0,800673672141434882,,1196,44766.39,15,0,24,,,65,34,19,1,0,0,0
0,552510077072568843,,1390,3409.2,4,0,0,,,32,19,8,7,4,0,0
0,859834234083176454,,1192,3556.85,4,24,24,是,是,4,4,0,0,0,0,0
0,553977140723045501,,1190,53150.99,23,0,24,是,是,112,43,21,0,0,0,0
0,762623860091609092,,1335,929.5,1,24,24,是,是,1,1,0,0,4,4,29
0,863712237645152256,,1184,3558.92,2,24,24,是,是,2,2,0,0,0,0,0
0,514110934358356668,,1302,42813.39,9,0,24,,,78,48,31,12,4,0,0
0,866694986609946627,,1180,1771.6,2,24,24,是,是,2,2,0,0,0,0,0
0,867062380943601671,,1179,5322.69,2,24,24,是,是,2,2,0,0,0,0,0
0,890595363965054979,,1080,5136.21,2,0,23,是,是,2,2,0,0,4,0,0
0,564333149492598664,,1034,3370.3,2,24,24,,是,16,14,8,4,4,0,0
0,713734181074720673,,1176,3539.25,2,0,0,,是,8,8,6,0,0,0,0
0,807985868265435142,,1020,2508.46,2,24,24,是,是,4,2,0,0,4,2,20
0,803622827671388168,,1166,14089.2,13,24,24,,是,23,23,8,2,0,0,0
0,535522876101869737,,1160,72675.5,12,6,24,,,123,27,18,0,0,0,0
0,707282021852071818,,1158,17131.27,14,0,24,,是,78,36,20,2,0,0,0
0,528153562950977598,,1157,14623.05,5,18,24,,是,13,13,11,0,0,0,0
0,876455986464780291,,1154,4569,3,1,24,是,是,3,3,0,0,0,0,0
0,522145868674809032,,1152,27219.78,11,0,24,,是,18,18,7,0,0,0,0
0,872197133174792200,,829,473.84,1,24,24,,,35,26,28,11,4,0,0
0,579039025046477334,,1127,13973.83,4,24,24,,是,26,12,6,2,0,0,0
0,678606017126316375,,1126,56617.71,26,0,24,,是,77,59,33,0,0,0,0
0,1186691927966167043,,294,1428.54,1,0,0,是,是,4,1,3,0,4,0,0
0,499356265936468841,,1592,3079.96,2,23,23,,是,8,8,4,0,3,0,0
0,496597837006509115,,1425,10037.41,9,0,24,,,53,51,36,17,3,2,7
0,541584180643604453,,1116,7798.77,6,24,24,是,是,6,6,0,0,0,0,0
0,782646706922545160,,1385,11480.56,2,0,24,,是,6,4,2,0,3,2,17
0,890971267874643976,,1097,1716.99,2,24,24,,是,6,6,4,0,3,0,0
0,501883345895523663,,1108,3450.27,4,24,24,,是,10,8,4,0,0,0,0
0,894255542636068869,,1104,15555,4,24,24,是,是,4,4,0,0,0,0,0
0,816398861563019266,,1102,9587.14,4,0,24,,,225,54,51,0,0,0,0
0,530812420412865644,,1101,3438.98,4,23,24,,是,6,6,2,0,0,0,0
0,876076792471842823,,1100,16770.5,6,24,24,,是,16,10,4,0,0,0,0
0,853590013785370626,,1092,9855.9,4,12,24,,,32,28,24,0,3,3,57
0,927541745816645638,,956,1621.32,1,7,7,,,21,19,15,7,3,0,0
0,979059224187187201,,812,3107,2,12,12,是,,28,3,0,1,3,0,0
0,897117973603364865,,1092,12028.29,7,24,24,是,是,7,7,0,0,0,0,0
0,881543719541489669,,1089,17200.23,10,0,24,,是,36,22,12,0,0,0,0
0,844148868139401216,,1089,12902.81,8,24,24,,是,23,15,7,0,0,0,0
0,497187867718762172,,1088,4277.4,4,0,24,是,是,6,4,0,0,0,0,0
0,985142652015947778,,769,45144.96,1,0,0,,是,9,4,3,0,3,0,0
0,763304134530007047,,1219,8362.86,3,24,24,,,86,24,18,16,2,0,0
0,876075025105383429,,1144,4373.59,3,24,24,,是,7,7,0,4,2,2,42
0,777500586005196801,,1118,2601.55,2,24,24,是,是,2,2,0,0,2,0,0
0,856084831430193158,,1067,1742.32,2,19,24,,,116,8,2,4,2,0,0
0,620226989682329818,,1077,6986.48,6,0,24,是,是,6,6,0,0,0,0,0
0,605442749052751714,,1057,8314.58,4,24,24,,是,36,34,28,3,2,0,0
0,592372763755059263,,1071,16166.17,9,0,24,,是,49,47,40,0,0,0,0
0,622020091417979226,,1070,2738.02,2,24,24,,是,28,12,11,0,0,0,0
0,780114938898116610,,944,8998.63,10,24,24,,,97,19,6,4,2,1,21
0,865610208733257732,,936,38588.82,4,24,24,,,34,31,23,15,2,2,10
0,972179212515377158,,892,4758.18,2,24,24,是,是,2,2,0,0,2,0,0
0,530724513043281866,,1064,10286.08,5,24,24,,是,55,33,24,4,0,0,0
0,986999287197949953,,850,4686.33,1,24,24,是,是,1,1,0,0,2,0,0
0,815944917917319177,,439,23559.36,3,0,24,,是,8,8,5,0,2,0,0
0,504854225995634047,,1961,5160.35,6,0,1,,是,18,18,5,8,1,1,16
0,568226942818162919,,1604,189064.73,75,0,24,,是,338,320,378,22,1,0,0
0,607263623062328291,,1056,4223.6,4,0,24,,是,8,8,4,0,0,0,0
0,832589976691486729,,1053,3367.6,2,0,0,,是,26,15,13,0,0,0,0
0,777542344265134082,,1052,6249.33,4,0,24,,是,16,12,8,0,0,0,0
0,799961256109748230,,1049,10324.8,10,24,24,,是,30,14,4,0,0,0,0
0,540565275712139941,,1554,16017.77,14,0,24,,是,55,52,34,17,1,0,0
0,609830252715184116,,1412,13486.21,8,24,24,,,113,77,64,8,1,1,6
0,790533447373242374,,1046,5909.14,4,0,24,,是,24,10,7,0,0,0,0
0,496309604532168592,,1044,11818.91,6,24,24,,是,14,10,4,0,0,0,0
0,916649807315943430,,1043,1679.69,2,11,11,是,是,2,2,0,0,0,0,0
0,576480048591520911,,1404,14980.43,4,10,24,,,100,69,49,30,1,0,0
0,553419362627484325,,1042,1681.24,2,24,24,是,是,2,2,0,0,0,0,0
0,857216306435284992,,1038,12002.92,4,24,24,,是,54,20,18,0,0,0,0
0,599709251744292598,,1036,84020.45,1,0,0,,是,26,18,18,0,0,0,0
0,620325361588498329,,1363,55362.65,32,0,24,,,99,80,45,3,1,0,0
0,920001822339334152,,1032,2518.26,2,24,24,是,是,2,2,0,0,0,0,0
0,605809391100605444,,1030,10066.72,4,7,12,,是,6,6,2,0,0,0,0
0,510043066854696976,,1028,2513.35,2,24,24,是,是,2,2,0,0,0,0,0
0,923147465052356611,,1025,1172.65,1,12,12,是,是,1,1,0,0,0,0,0
0,846823862808035331,,1024,23452.64,10,24,24,,是,15,15,6,0,0,0,0
0,811255552163135491,,1335,6169.9,5,24,24,是,是,5,5,0,0,1,0,0
0,822057352529137667,,1304,5548.8,7,0,24,是,是,7,7,0,0,1,0,0
0,529379596111436181,,1018,5007.11,2,24,24,是,是,2,2,0,0,0,0,0
0,917829839497412612,,1017,1503.58,1,24,24,是,是,1,1,0,0,0,0,0
0,510821356997608466,,1016,4332.13,3,24,24,,是,7,7,4,1,0,0,0
0,909080889097412612,,1015,6483.55,2,24,24,,是,14,10,8,0,0,0,0
0,924359349470457864,,1015,23525.94,6,12,24,,是,9,9,3,0,0,0,0
0,896365202486812679,,1012,58263.11,1,0,0,,是,14,14,13,0,0,0,0
0,927323745003982854,,1007,3337.57,2,24,24,是,是,4,2,0,0,0,0,0
0,723857352188580370,,1296,9745.32,13,0,24,,是,34,34,10,7,1,0,0
0,848876291615567878,,1003,4140.82,4,24,24,,是,8,6,0,2,0,0,0
0,803956186146615305,,1280,31533.89,6,24,24,,,101,37,25,7,1,0,0
0,512696292432079940,,1000,8911.64,10,0,15,,是,91,23,9,4,0,0,0
0,844027908786716672,,998,1653.3,2,24,24,,是,8,8,8,0,0,0,0
0,517012795029237279,,1240,69510.67,27,24,24,,,143,84,56,6,1,0,0
0,847512296505692166,,1235,3051.99,5,24,24,是,是,7,5,0,0,1,0,0
0,496606013483391934,,992,9162.94,4,20,24,,是,31,14,10,0,0,0,0
0,915242553622614016,,990,3302.76,2,24,24,是,是,4,2,0,0,0,0,0
0,645573353272893222,,1228,25645.36,4,0,12,,是,217,78,64,24,1,0,0
0,939266174686806016,,983,3294.3,2,24,24,是,是,2,2,0,0,0,0,0
0,833303649022062601,,1223,25303.79,5,24,24,,,13,13,6,2,1,0,0
0,927260487979069448,,978,8204.56,1,0,0,,是,7,7,6,0,0,0,0
0,618766742657035782,,978,8196.28,9,24,24,,是,11,11,2,0,0,0,0
0,934827834860331011,,978,4094.61,5,24,24,是,是,5,5,0,0,0,0,0
0,569559459121436044,,1199,10826.33,4,24,24,,,74,50,39,4,1,0,0
0,578701899694708684,,1190,14257.96,6,0,24,是,是,6,6,0,0,1,0,0
0,934074045781979140,,974,23402.93,7,24,24,,是,23,13,6,0,0,0,0
